"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"ZK1320.1",-2.00374536260399,-2.21255594366083,-0.390385459749954,-0.599196040806796,-0.208810581056842,1.06714312746426e-18,1.07700624288142e-20,0.794607613923512,0.0931343655822133,0.838565198327158,TRUE,FALSE,FALSE,"Treatment only",-0.494790750278375,-2.10815065313241,191563
"ZK1320.2",-1.06784542084451,0.00825225911892841,-0.159795196890076,0.916302483073362,1.07609767996344,0.00076761058400017,0.987801807332996,0.999661050265385,0.0277796590672985,0.228272565869489,TRUE,TRUE,FALSE,"Interaction",0.378253643091643,-0.529796580862791,174520
"ZK1321.3",0.0998477369890109,0.480396373448373,-0.121398179904478,0.259150456554884,0.380548636459362,0.74356218925127,0.0159629788023654,0.999661050265385,0.349435190764568,0.540793080105283,TRUE,FALSE,FALSE,"Treatment only",0.0688761383252026,0.290122055218692,174537
"ZK673.1",-1.8843949961313,-0.771249707264699,-0.596288767901625,0.516856520964975,1.1131452888666,0.000170428502947135,0.183870185873887,0.999661050265385,0.502790998434441,0.495858590508139,TRUE,FALSE,FALSE,"Treatment only",-0.0397161234683252,-1.327822351698,174607
"ZK666.6",-1.60320503242153,-0.925512223350005,-0.851457838763547,-0.17376502969202,0.677692809071527,2.30146884901199e-06,0.014870460028984,0.226090042394262,0.779356541839896,0.580489708021971,TRUE,FALSE,FALSE,"Treatment only",-0.512611434227784,-1.26435862788577,191384
"ZK666.7",-2.65428298511191,-3.2409334803003,-0.728407113024386,-1.31505760821277,-0.586650495188384,1.69303677367229e-07,2.49680254652606e-09,0.934470041800459,0.0966022685654764,0.776349350308927,TRUE,FALSE,FALSE,"Treatment only",-1.02173236061858,-2.9476082327061,174613
"R03D7.6",4.03626157695947,3.84661590980031,0.290748111346738,0.101102444187578,-0.18964566715916,1.14605180960977e-49,7.39033372598649e-45,0.999661050265385,0.854095697113466,0.880433710158431,TRUE,FALSE,FALSE,"Treatment only",0.195925277767158,3.94143874337989,187537
"F40F8.7",1.39913258272799,0.992221713784908,-0.332939382808956,-0.73985025175204,-0.406910868943084,8.39862755171021e-15,1.40256622248574e-07,0.706953148431014,0.00192134974667013,0.521059766543118,TRUE,TRUE,FALSE,"Interaction",-0.536394817280498,1.19567714825645,174705
"Y17G7B.8",0.545063146122071,0.23979328648657,0.176794485082942,-0.128475374552559,-0.305269859635502,0.0139334425639724,0.344558355325217,0.999661050265385,0.713137535441309,0.686843931920232,TRUE,FALSE,FALSE,"Treatment only",0.0241595552651916,0.39242821630432,189455
"F35C5.9",-1.23860627125555,-0.662220386564216,0.200539959866283,0.776925844557619,0.576385884691336,1.455357551905e-05,0.0377307923405376,0.999661050265385,0.0537955266354953,0.562164327007453,TRUE,FALSE,FALSE,"Treatment only",0.488732902211951,-0.950413328909884,174929
"F37B1.1",0.455173242017151,1.2377274839623,-0.300736336674266,0.481817905270879,0.782554241945145,0.384648167945472,0.00216880403661674,0.999661050265385,0.408512484238511,0.550158201547375,TRUE,FALSE,FALSE,"Treatment only",0.0905407842983066,0.846450362989723,185407
"F08G2.5",4.77500536807796,5.2023359142939,0.0476849855374958,0.475015531753434,0.427330546215939,2.23414248652433e-45,1.49630626548059e-53,0.999661050265385,0.380860767309074,0.76215631252331,TRUE,FALSE,FALSE,"Treatment only",0.261350258645465,4.98867064118593,184201
"W07G1.3",0.403823486031477,1.10519807125953,-0.293003708130176,0.408370877097879,0.701374585228056,0.314690799034581,0.000450449600146438,0.999661050265385,0.375341093572229,0.485634518020921,TRUE,FALSE,FALSE,"Treatment only",0.0576835844838516,0.754510778645505,189280
"Y39G8B.9",-1.16435025676415,0.426548281855022,-0.207111892160818,1.38378664645835,1.59089853861917,0.0136658533978833,0.435698571603049,0.999661050265385,0.0172981574717789,0.189343484522971,TRUE,TRUE,FALSE,"Interaction",0.588337377148767,-0.368900987454563,3565341
"F01D5.1",-1.2563248887082,-0.559252785548786,0.776281149032802,1.47335325219222,0.697072103159418,0.00851283121687019,0.298424165140672,0.704896697429913,0.0121236542926833,0.66579260436682,TRUE,TRUE,FALSE,"Interaction",1.12481720061251,-0.907788837128494,175049
"B0412.2",0.747539682269604,1.17243093024717,0.352005964834764,0.776897212812325,0.424891247977561,0.0216829827001142,0.000100356224955365,0.999661050265385,0.0577776195358773,0.701597199187476,TRUE,FALSE,FALSE,"Treatment only",0.564451588823544,0.959985306258385,175237
"K02F3.4",1.49030581983992,0.208387496682396,1.02694220529313,-0.254976117864401,-1.28191832315753,3.99781734389825e-09,0.540291075096849,0.00182492968505202,0.530715176064107,0.0194181060318749,TRUE,TRUE,TRUE,"Interaction",0.385983043714364,0.84934665826116,175240
