"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y71G12B.35",101.076627135198,-0.00151859176412081,0.329050363116526,0.994116469019945,0.997803744039505,"Y71G12B.35"
"Y71G12B.16",172.982768166521,-0.62758940580252,0.371765895566855,0.0135757437935849,0.0574146760578448,"Y71G12B.16"
"Y71G12B.31",169.938350155487,-0.236133271491992,0.314116421325886,0.255262743628527,0.482317524892208,"Y71G12B.31"
"Y71G12B.15",4092.1965840589,0.444027658152359,0.275550344935691,0.0277338922905568,0.10166294133401,"Y71G12B.15"
"Y71G12B.14",746.029059605051,0.0528176299507281,0.277935118107778,0.781339642158506,0.89541138313639,"Y71G12B.14"
"Y71G12B.13",836.600632702428,0.176836635647506,0.245091655345216,0.322322385305916,0.553372640522839,"Y71G12B.13"
"Y71G12B.24",866.718307605691,-0.110680176171451,0.183205371300771,0.453410361316231,0.67545587856882,"Y71G12B.24"
"Y71G12B.10",1199.31721336466,-0.0833344964636203,0.245184076326888,0.638954050711842,0.810341558027675,"Y71G12B.10"
"Y71G12B.26",163.551649891232,0.424007910680632,0.363140168034238,0.0713020519805786,0.205330428835651,"Y71G12B.26"
"Y71G12B.6",961.195428174332,-0.57955624214734,0.227672205621569,0.00169258421608744,0.0102691926574047,"Y71G12B.6"
"Y71G12B.4",5418.17234420631,0.0769367028886735,0.139500010098978,0.525460126734397,0.733729413078995,"Y71G12B.4"
"Y71G12B.3",1.36312339445391,0.0170592016347779,0.827309658566482,0.895216103937523,NA,"Y71G12B.3"
"Y71G12B.32",38.0192336697098,0.125391717788031,0.460518377951731,0.584697715488996,0.7740937624668,"Y71G12B.32"
"Y71G12B.2",110.828118251911,0.376066768336953,0.371568168214081,0.108401937327167,0.275228899734952,"Y71G12B.2"
"Y71G12B.30",48.4258558538547,0.595410510689054,0.416902168143418,0.0254052044378578,0.0948795416586952,"Y71G12B.30"
"C53H9.3",398.24368224372,0.130839568387716,0.29535718958274,0.507963870206893,0.721557878768247,"C53H9.3"
"C53H9.2",4654.18570118282,-0.270266107084586,0.123904602556653,0.0141677488755449,0.0594407044677975,"C53H9.2"
"C53H9.1",132622.850021597,0.234661898322639,0.265499183858878,0.213853348672644,0.43208421776639,"C53H9.1"
"M01D7.6",757.117388442188,0.140335770983721,0.18902474447595,0.352221090842352,0.581376877729453,"M01D7.6"
"M01D7.5",2177.25249709271,0.26931758816879,0.24144506295434,0.132210687402262,0.314581906883621,"M01D7.5"
"M01D7.9",5.29380276339771,0.442646371123797,0.984996530223359,0.0852352959301429,0.232834128173877,"M01D7.9"
"Y71G12A.4",24.2770201507678,-0.545629699810323,0.702907617028006,0.0753206798600947,0.213308729299622,"Y71G12A.4"
"Y71G12A.2",522.56730463746,-0.625548734258699,0.18686050256418,0.0001115176360147,0.000948566033957788,"Y71G12A.2"
"Y51F10.7",2561.74662421089,-2.88529683188223,0.172072948471724,5.27339400184869e-64,2.05900519349602e-61,"Y51F10.7"
"Y51F10.4",862.591088122864,-0.502899414165231,0.259820483514583,0.0108559779462805,0.0479389846996639,"Y51F10.4"
"Y51F10.11",206.407583139209,-0.0266865404214084,0.295540529537287,0.891791893893339,0.952340305175527,"Y51F10.11"
"Y51F10.3",821.43488827515,0.0646486955504709,0.281784074532246,0.736038476507304,0.868147416556577,"Y51F10.3"
"Y51F10.2",170.258641680239,0.0436460871745123,0.232687826585073,0.799680092712167,0.905274349120415,"Y51F10.2"
"Y20F4.2",1332.5773815276,0.393738362446684,0.216324971455283,0.0203932357523649,0.0797801310751856,"Y20F4.2"
"Y20F4.8",31.6100746250684,-0.879356293402709,1.05328764407863,0.0238384099594677,0.0904231006422431,"Y20F4.8"
"Y37E3.1",724.778426125693,-0.0112357381798407,0.210374387450062,0.944567251774986,0.975328780088139,"Y37E3.1"
"Y37E3.3",817.68880424574,0.00625912442019736,0.274087837287672,0.973535594994633,0.990018570666408,"Y37E3.3"
"Y37E3.4",3069.54223381741,0.0940987857412352,0.255716548506173,0.605353074682679,0.788825225717745,"Y37E3.4"
"Y37E3.5",12771.1668857776,0.282814216970624,0.33993596910501,0.195361885099522,0.408404189506841,"Y37E3.5"
"Y37E3.7",110626.79053599,0.233954548667426,0.31149079718857,0.257369381398363,0.484704993378836,"Y37E3.7"
"Y37E3.8",129331.393660884,0.249129157106279,0.305609081261411,0.224450033199677,0.446685827334576,"Y37E3.8"
