"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class","n_TFs","TF_list","target_common_name"
"R102.5",2.20349829633072,1.29958575249915e-106,1.91194670751144,8.19555552124853e-81,0.114758441248124,0.630376965021985,-0.116254269245567,0.531765899529187,-0.235025258214801,0.163985138566672,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","allo-1"
"ZK593.6",1.32780413089582,5.05742950983707e-10,1.06349698949524,4.23536000939452e-07,0.0423559847073761,0.951906311100726,-0.0720325817765529,0.812030089940833,-0.135567183555169,0.649148732939636,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","lgg-2"
"C08F8.9",-1.02124085787136,0.00607092371841868,-0.208915158819805,0.510023597537293,-0.0912896650464518,0.84475697182576,0.153500883077843,0.569782295167643,0.345150940897128,0.305828582305953,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"F41B5.2",2.99623182129223,2.40769089911584e-57,2.07084087709092,2.08728928146002e-28,0.569370373046638,0.0136200559291096,-0.132440558232837,0.604292958951467,-0.828401329197661,0.00221214950636331,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","cyp-33c7"
"F54E2.1",2.17545743933549,1.72298312215861e-44,2.09546288276301,2.69592051192694e-41,-0.210864201601548,0.435720112663822,-0.229604788789006,0.255101401645516,-0.034647595752597,0.859908992015939,"Treatment",13,"cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62",NA
"F35F10.12",-1.09073889509431,0.000122029733811676,-1.10736244458804,4.42124285647902e-05,-0.124849133952671,0.792112831106148,-0.127535081621085,0.653113722390079,-0.0385366109020386,0.917068238801858,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","arrd-19"
"F35F10.1",-1.83813886842215,4.58182269191686e-09,-1.84228578510994,2.79589238837371e-09,-0.35915278810618,0.333062340737367,-0.268024678254989,0.301597238706908,-0.0163647716171019,0.9595705303639,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y58A7A.3",4.67627076155993,2.05214645835131e-117,1.57287058722137,1.04419758466785e-14,2.64586252161285,5.03683714522125e-37,-0.205483086575326,0.393519167052212,-3.0202104428791,3.52394133461856e-36,"GxE",13,"blmp-1;cebp-1;ceh-60;daf-16;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2",NA
"H19N07.2",1.1230088485514,0.00131828935359978,0.222702704161932,0.467170946450984,0.0899062690359371,0.828190244962594,-0.197385085889555,0.448399943175055,-0.475994354128759,0.229325597740794,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","math-33"
"F25H9.5",1.86655588481268,3.52906897588538e-18,1.04138792864044,1.14827044468001e-06,0.227350016046164,0.472248312362545,-0.224774546287394,0.352240349331167,-0.642681729390816,0.0449435934527681,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","frm-10"
"Y50E8A.16",4.21510990637085,7.69594505257707e-48,2.12334144786407,3.06141308982298e-13,0.987402511619839,0.00393502835161809,-0.512238678963135,0.0493590909819753,-1.93250344308561,1.82212125743981e-07,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","haf-7"
"C44C1.5",-1.93188343840659,5.71097235165727e-06,-1.47389661695947,0.000215288823048151,-0.0628579654615604,0.900340536071143,0.0185413169867865,0.960565875541326,0.0815876086633247,0.759597682567061,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","abhd-3.2"
"C18B2.4",0.957211909044599,3.13213710061021e-06,1.06512517538449,7.95226269740768e-08,-0.246491039375056,0.461534268629392,-0.0968921465429174,0.728617528749017,0.0931089065815022,0.765880057123996,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T13C5.6",0.671106703729449,0.0345204241753329,1.4557315057843,3.27041623275357e-07,-0.424308270128867,0.222478559975304,0.0672392021116097,0.834529776971909,0.594351055435375,0.141473085787991,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"C02B8.6",1.00528650893441,0.0178392760863221,0.132235851538115,0.7145694766236,0.180087630356797,0.570495936035737,-0.0734963392403653,0.801985395589224,-0.344850380558769,0.303125682613201,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T20B5.3",1.83379566015177,1.39585743946376e-07,1.06256013956065,0.00113422935710285,0.117999349212438,0.782938942041726,-0.0964133789021773,0.737927809520696,-0.279896777058909,0.377643985453644,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","oga-1"
"D1053.1",-1.38728272258801,2.64417495093465e-11,-1.41720028565351,4.70367348598278e-12,-0.0726393959186654,0.891363261733195,-0.0878794843607759,0.758577166272692,-0.0378996003036999,0.918978809210423,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","gst-42"
"C05G5.2",1.37249700839975,0.0002437229730067,0.51096290026455,0.104374276409521,0.00971353788179424,0.991046115220831,-0.223377775265821,0.393136280136166,-0.288947128166343,0.362348748367705,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"F10D7.5",1.26061142165362,9.06096906413649e-07,1.07642503157444,1.17204187772867e-05,-0.45041955878439,0.170455747564451,-0.410118753412201,0.0829940016816351,-0.0560099485377382,0.868648380164107,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y71G12B.15",1.10621812790112,0.000235636836485751,0.444027658152359,0.10166294133401,0.108308375202951,0.815980675695797,-0.116445014436973,0.681573960790655,-0.300195602269647,0.360075027439235,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","ubc-3"
"Y71F9AM.6",-1.21674192658981,1.20580733521985e-20,-0.729384021805574,3.31106669660937e-08,-0.655645179266524,5.5422638248979e-06,-0.161931680746503,0.420128670040874,0.405529292619491,0.0488809153117204,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","trap-1"
"M04F3.1",0.994545044009487,1.02729512755017e-06,1.04083426834101,1.35813784565491e-07,-0.145404064002049,0.703309200894026,-0.0722965303499894,0.810151138337911,0.0501066575478934,0.879777417135216,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","rpa-2"
