"ENTREZID","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"171675","gpa-16","GO:0007188","IBA","BP"
"171675","gpa-16","GO:0007188","IEA","BP"
"171675","gpa-16","GO:0019001","IEA","MF"
"171675","gpa-16","GO:0019003","ISS","MF"
"171675","gpa-16","GO:0031683","IBA","MF"
"171675","gpa-16","GO:0031683","IEA","MF"
"171675","gpa-16","GO:0046872","IEA","MF"
"171675","gpa-16","GO:0051301","IEA","BP"
"171677","mig-1","GO:0005886","IBA","CC"
"171677","mig-1","GO:0007166","IEA","BP"
"171677","mig-1","GO:0016020","IEA","CC"
"171677","mig-1","GO:0017147","IBA","MF"
"171677","mig-1","GO:0030334","IMP","BP"
"171677","mig-1","GO:0034514","IDA","BP"
"171677","mig-1","GO:0035567","IBA","BP"
"171677","mig-1","GO:0042813","IBA","MF"
"171677","mig-1","GO:0060070","IBA","BP"
"171677","mig-1","GO:0097402","IGI","BP"
"171677","mig-1","GO:0097402","IMP","BP"
"171677","mig-1","GO:0097475","IGI","BP"
"171677","mig-1","GO:0097475","IMP","BP"
"171677","mig-1","GO:1904937","IGI","BP"
"171677","mig-1","GO:1905485","IGI","BP"
"171677","mig-1","GO:1905485","IMP","BP"
"171677","mig-1","GO:1905488","IGI","BP"
"171677","mig-1","GO:1905491","IGI","BP"
"171678","cutl-20","GO:0000902","IBA","BP"
"171678","cutl-20","GO:0016324","IBA","CC"
"171679","hmbx-1","GO:0003677","IEA","MF"
"171679","hmbx-1","GO:0003691","IEA","MF"
"171679","hmbx-1","GO:0005515","IPI","MF"
"171679","hmbx-1","GO:0005634","IBA","CC"
"171679","hmbx-1","GO:0005634","IDA","CC"
"171679","hmbx-1","GO:0005634","IEA","CC"
"171679","hmbx-1","GO:0045893","IEA","BP"
"171680","madf-6",NA,NA,NA
"171681","spp-17",NA,NA,NA
"171682","mrpl-38","GO:0005762","IBA","CC"
"171682","mrpl-38","GO:0005840","IEA","CC"
"171683","spd-1","GO:0000226","IBA","BP"
"171683","spd-1","GO:0000226","IEA","BP"
"171683","spd-1","GO:0005634","IDA","CC"
"171683","spd-1","GO:0005737","IBA","CC"
"171683","spd-1","GO:0005819","IBA","CC"
"171683","spd-1","GO:0005874","IDA","CC"
"171683","spd-1","GO:0007052","IMP","BP"
"171683","spd-1","GO:0008017","IBA","MF"
"171683","spd-1","GO:0008017","IDA","MF"
"171683","spd-1","GO:0008017","IEA","MF"
"171683","spd-1","GO:0008406","IMP","BP"
"171683","spd-1","GO:0009792","IMP","BP"
"171683","spd-1","GO:0040014","IMP","BP"
"171683","spd-1","GO:0040017","IMP","BP"
"171683","spd-1","GO:0051256","IBA","BP"
"171683","spd-1","GO:0051256","IMP","BP"
"171683","spd-1","GO:0061073","IMP","BP"
"171683","spd-1","GO:1903562","IDA","BP"
"171683","spd-1","GO:1990023","IBA","CC"
"171683","spd-1","GO:1990023","IDA","CC"
"171684","Y34D9A.3","GO:0042995","IEA","CC"
"171685","glrx-10","GO:0015038","IBA","MF"
"171687","gsa-1","GO:0001555","IGI","BP"
"171687","gsa-1","GO:0001664","IBA","MF"
"171687","gsa-1","GO:0003924","IBA","MF"
"171687","gsa-1","GO:0003924","IEA","MF"
"171687","gsa-1","GO:0005525","IEA","MF"
"171687","gsa-1","GO:0005737","IBA","CC"
"171687","gsa-1","GO:0005834","IBA","CC"
"171687","gsa-1","GO:0005834","IEA","CC"
"171687","gsa-1","GO:0005886","IEA","CC"
"171687","gsa-1","GO:0007165","IEA","BP"
"171687","gsa-1","GO:0007186","IEA","BP"
"171687","gsa-1","GO:0007191","IBA","BP"
"171687","gsa-1","GO:0007210","IMP","BP"
"171687","gsa-1","GO:0007606","IBA","BP"
"171687","gsa-1","GO:0010628","IMP","BP"
"171687","gsa-1","GO:0019001","IEA","MF"
"171687","gsa-1","GO:0031683","IBA","MF"
"171687","gsa-1","GO:0031683","IEA","MF"
"171687","gsa-1","GO:0043050","IMP","BP"
"171687","gsa-1","GO:0046872","IEA","MF"
"171687","gsa-1","GO:0051716","IEA","BP"
"171687","gsa-1","GO:0090038","IGI","BP"
"171687","gsa-1","GO:1900195","IMP","BP"
"171687","gsa-1","GO:2000114","IGI","BP"
"171687","gsa-1","GO:2000292","IGI","BP"
"171688","R06A10.4","GO:0004672","IEA","MF"
"171688","R06A10.4","GO:0004674","IBA","MF"
"171688","R06A10.4","GO:0004674","IEA","MF"
"171688","R06A10.4","GO:0005524","IEA","MF"
"171688","R06A10.4","GO:0005737","IBA","CC"
"171688","R06A10.4","GO:0006468","IEA","BP"
"171689","ceh-45","GO:0000977","IBA","MF"
"171689","ceh-45","GO:0000981","IBA","MF"
"171689","ceh-45","GO:0003677","IEA","MF"
"171689","ceh-45","GO:0005634","IEA","CC"
"171689","ceh-45","GO:0006357","IBA","BP"
"171691","aps-3","GO:0015031","IEA","BP"
"171691","aps-3","GO:0016192","IBA","BP"
"171691","aps-3","GO:0030659","IEA","CC"
"171691","aps-3","GO:0043231","IBA","CC"
"171692","rpl-17","GO:0002181","IBA","BP"
"171692","rpl-17","GO:0003735","IBA","MF"
"171692","rpl-17","GO:0003735","IEA","MF"
"171692","rpl-17","GO:0005840","IEA","CC"
"171692","rpl-17","GO:0006412","IEA","BP"
"171692","rpl-17","GO:0015934","IEA","CC"
"171692","rpl-17","GO:0022625","IBA","CC"
"171692","rpl-17","GO:1990904","IEA","CC"
"171693","Y48G8AL.7",NA,NA,NA
"171694","haf-6","GO:0005524","IEA","MF"
"171694","haf-6","GO:0005783","IDA","CC"
"171694","haf-6","GO:0016020","IBA","CC"
"171694","haf-6","GO:0016020","IEA","CC"
"171694","haf-6","GO:0016887","IEA","MF"
"171694","haf-6","GO:0033214","IEA","BP"
"171694","haf-6","GO:0035194","IGI","BP"
"171694","haf-6","GO:0035194","IMP","BP"
"171694","haf-6","GO:0042221","IEA","BP"
"171694","haf-6","GO:0042626","IBA","MF"
"171694","haf-6","GO:0044718","IEA","BP"
"171694","haf-6","GO:0055085","IBA","BP"
"171694","haf-6","GO:0055085","IEA","BP"
"171694","haf-6","GO:0097038","IDA","CC"
"171694","haf-6","GO:0140359","IEA","MF"
"171696","smg-2","GO:0000184","IBA","BP"
"171696","smg-2","GO:0000184","IEA","BP"
"171696","smg-2","GO:0000184","IMP","BP"
"171696","smg-2","GO:0000956","IMP","BP"
"171696","smg-2","GO:0003723","IBA","MF"
"171696","smg-2","GO:0003723","IEA","MF"
"171696","smg-2","GO:0003724","IBA","MF"
"171696","smg-2","GO:0003724","IEA","MF"
"171696","smg-2","GO:0003724","ISS","MF"
"171696","smg-2","GO:0004386","IEA","MF"
"171696","smg-2","GO:0005515","IPI","MF"
"171696","smg-2","GO:0005524","IEA","MF"
"171696","smg-2","GO:0005634","IDA","CC"
"171696","smg-2","GO:0005737","IBA","CC"
"171696","smg-2","GO:0005737","IDA","CC"
"171696","smg-2","GO:0005737","IEA","CC"
"171696","smg-2","GO:0005737","TAS","CC"
"171696","smg-2","GO:0008270","IEA","MF"
"171696","smg-2","GO:0010468","IEA","BP"
"171696","smg-2","GO:0016787","IEA","MF"
"171696","smg-2","GO:0016887","IEA","MF"
"171696","smg-2","GO:0016887","ISS","MF"
"171696","smg-2","GO:0030422","IMP","BP"
"171696","smg-2","GO:0030538","IMP","BP"
"171696","smg-2","GO:0035194","IMP","BP"
"171696","smg-2","GO:0036121","ISS","MF"
"171696","smg-2","GO:0046872","IEA","MF"
"171696","smg-2","GO:0051721","IPI","MF"
"171697","nsun-2","GO:0000049","IBA","MF"
"171697","nsun-2","GO:0000049","IEA","MF"
"171697","nsun-2","GO:0001510","IEA","BP"
"171697","nsun-2","GO:0003723","IEA","MF"
"171697","nsun-2","GO:0005634","IBA","CC"
"171697","nsun-2","GO:0005634","IEA","CC"
"171697","nsun-2","GO:0005737","IBA","CC"
"171697","nsun-2","GO:0008033","IEA","BP"
"171697","nsun-2","GO:0008168","IEA","MF"
"171697","nsun-2","GO:0008173","IEA","MF"
"171697","nsun-2","GO:0016428","IBA","MF"
"171697","nsun-2","GO:0016428","IEA","MF"
"171697","nsun-2","GO:0016428","IMP","MF"
"171697","nsun-2","GO:0030488","IBA","BP"
"171697","nsun-2","GO:0030488","IEA","BP"
"171697","nsun-2","GO:0032259","IEA","BP"
"171698","Y48G8AL.12",NA,NA,NA
"171699","Y48G8AL.13","GO:0005886","IBA","CC"
"171699","Y48G8AL.13","GO:0007009","IBA","BP"
"171699","Y48G8AL.13","GO:0016020","IEA","CC"
"171699","Y48G8AL.13","GO:0055091","IBA","BP"
"171699","Y48G8AL.13","GO:0071709","IBA","BP"
"171699","Y48G8AL.13","GO:0097035","IBA","BP"
"171700","herc-1","GO:0000209","IEA","BP"
"171700","herc-1","GO:0004842","IEA","MF"
"171700","herc-1","GO:0005737","IBA","CC"
"171700","herc-1","GO:0006511","IBA","BP"
"171700","herc-1","GO:0016567","IBA","BP"
"171700","herc-1","GO:0016740","IEA","MF"
"171700","herc-1","GO:0061630","IBA","MF"
"171700","herc-1","GO:0061630","IEA","MF"
"171702","Y48G8AR.2","GO:0046872","IEA","MF"
"171704","K12C11.1","GO:0004177","IEA","MF"
"171704","K12C11.1","GO:0006508","IBA","BP"
"171704","K12C11.1","GO:0008233","IBA","MF"
"171704","K12C11.1","GO:0016787","IEA","MF"
"171704","K12C11.1","GO:0030145","IEA","MF"
"171704","K12C11.1","GO:0046872","IEA","MF"
"171704","K12C11.1","GO:0070006","IEA","MF"
"171705","set-29","GO:0003713","IBA","MF"
"171705","set-29","GO:0006338","IBA","BP"
"171705","set-29","GO:0006338","IEA","BP"
"171705","set-29","GO:0042800","IBA","MF"
"171705","set-29","GO:0045944","IBA","BP"
"171705","set-29","GO:0046975","IBA","MF"
"171705","set-29","GO:0050729","IBA","BP"
"171706","Y92H12BR.2",NA,NA,NA
"171707","Y92H12BR.3","GO:0016020","IEA","CC"
"171709","Y92H12BR.4",NA,NA,NA
"171710","mrpl-15","GO:0003735","IBA","MF"
"171710","mrpl-15","GO:0003735","IEA","MF"
"171710","mrpl-15","GO:0005762","IBA","CC"
"171710","mrpl-15","GO:0005840","IEA","CC"
"171710","mrpl-15","GO:0006412","IEA","BP"
"171710","mrpl-15","GO:0015934","IEA","CC"
"171710","mrpl-15","GO:1990904","IEA","CC"
"171711","F37F2.2","GO:0003723","IEA","MF"
"171711","F37F2.2","GO:0005634","IEA","CC"
"171711","F37F2.2","GO:0005730","IEA","CC"
"171711","F37F2.2","GO:0005737","IEA","CC"
"171711","F37F2.2","GO:0005786","IBA","CC"
"171711","F37F2.2","GO:0005786","IEA","CC"
"171711","F37F2.2","GO:0006614","IEA","BP"
"171711","F37F2.2","GO:0006617","IBA","BP"
"171711","F37F2.2","GO:0008312","IBA","MF"
"171711","F37F2.2","GO:0008312","IEA","MF"
"171711","F37F2.2","GO:0048500","IEA","CC"
"171712","spe-15","GO:0000146","IBA","MF"
"171712","spe-15","GO:0003774","IEA","MF"
"171712","spe-15","GO:0003779","IEA","MF"
"171712","spe-15","GO:0005524","IEA","MF"
"171712","spe-15","GO:0005737","IBA","CC"
"171712","spe-15","GO:0005737","IEA","CC"
"171712","spe-15","GO:0005886","IBA","CC"
"171712","spe-15","GO:0006897","IBA","BP"
"171712","spe-15","GO:0007015","IBA","BP"
"171712","spe-15","GO:0007283","IMP","BP"
"171712","spe-15","GO:0007286","IMP","BP"
"171712","spe-15","GO:0015629","IBA","CC"
"171712","spe-15","GO:0016459","IEA","CC"
"171712","spe-15","GO:0030016","IEA","CC"
"171712","spe-15","GO:0030048","IBA","BP"
"171712","spe-15","GO:0030139","IBA","CC"
"171712","spe-15","GO:0043232","IEA","CC"
"171712","spe-15","GO:0051015","IBA","MF"
"171712","spe-15","GO:0051015","IEA","MF"
"171712","spe-15","GO:0051640","IMP","BP"
"171713","F47G6.3","GO:0016020","IEA","CC"
"171714","acs-16","GO:0006631","IBA","BP"
"171714","acs-16","GO:0031956","IBA","MF"
"171715","dyb-1","GO:0005277","IMP","MF"
"171715","dyb-1","GO:0005515","IPI","MF"
"171715","dyb-1","GO:0005737","IEA","CC"
"171715","dyb-1","GO:0005886","IBA","CC"
"171715","dyb-1","GO:0005886","IDA","CC"
"171715","dyb-1","GO:0006836","IEA","BP"
"171715","dyb-1","GO:0007154","IEA","BP"
"171715","dyb-1","GO:0007271","IMP","BP"
"171715","dyb-1","GO:0007529","TAS","BP"
"171715","dyb-1","GO:0007626","IMP","BP"
"171715","dyb-1","GO:0008092","IPI","MF"
"171715","dyb-1","GO:0008270","IEA","MF"
"171715","dyb-1","GO:0015870","IMP","BP"
"171715","dyb-1","GO:0016010","IDA","CC"
"171715","dyb-1","GO:0016010","IEA","CC"
"171715","dyb-1","GO:0016014","IPI","CC"
"171715","dyb-1","GO:0023052","IEA","BP"
"171715","dyb-1","GO:0032224","IMP","BP"
"171715","dyb-1","GO:0040017","IMP","BP"
"171715","dyb-1","GO:0045202","IBA","CC"
"171715","dyb-1","GO:0045214","IGI","BP"
"171715","dyb-1","GO:0046716","IEA","BP"
"171715","dyb-1","GO:0046716","IMP","BP"
"171715","dyb-1","GO:0046872","IEA","MF"
"171715","dyb-1","GO:0050804","IEA","BP"
"171715","dyb-1","GO:0099536","IBA","BP"
"171716","Y92H12A.5","GO:0030488","IBA","BP"
"171719","Y92H12A.2","GO:0004842","IEA","MF"
"171719","Y92H12A.2","GO:0005737","IBA","CC"
"171719","Y92H12A.2","GO:0006511","IBA","BP"
"171719","Y92H12A.2","GO:0006511","IEA","BP"
"171719","Y92H12A.2","GO:0016567","IEA","BP"
"171719","Y92H12A.2","GO:0016740","IEA","MF"
"171719","Y92H12A.2","GO:0019871","IBA","MF"
"171719","Y92H12A.2","GO:0048814","IBA","BP"
"171719","Y92H12A.2","GO:0061630","IBA","MF"
"171719","Y92H12A.2","GO:0061630","IEA","MF"
"171720","Y92H12A.t1",NA,NA,NA
"171722","src-1","GO:0000132","IGI","BP"
"171722","src-1","GO:0000132","IMP","BP"
"171722","src-1","GO:0001714","IGI","BP"
"171722","src-1","GO:0001891","IDA","CC"
"171722","src-1","GO:0001891","IEA","CC"
"171722","src-1","GO:0004672","IEA","MF"
"171722","src-1","GO:0004713","IDA","MF"
"171722","src-1","GO:0004713","IEA","MF"
"171722","src-1","GO:0004715","IBA","MF"
"171722","src-1","GO:0004715","IDA","MF"
"171722","src-1","GO:0004715","IEA","MF"
"171722","src-1","GO:0004715","ISS","MF"
"171722","src-1","GO:0005102","IBA","MF"
"171722","src-1","GO:0005515","IPI","MF"
"171722","src-1","GO:0005524","IEA","MF"
"171722","src-1","GO:0005886","IBA","CC"
"171722","src-1","GO:0005886","IEA","CC"
"171722","src-1","GO:0006468","IEA","BP"
"171722","src-1","GO:0007169","IBA","BP"
"171722","src-1","GO:0008595","IMP","BP"
"171722","src-1","GO:0009792","IMP","BP"
"171722","src-1","GO:0030154","IBA","BP"
"171722","src-1","GO:0035262","IGI","BP"
"171722","src-1","GO:0035262","IMP","BP"
"171722","src-1","GO:0038007","IEA","BP"
"171722","src-1","GO:0040017","IGI","BP"
"171722","src-1","GO:0040019","IMP","BP"
"171722","src-1","GO:0042995","IEA","CC"
"171722","src-1","GO:0043292","IDA","CC"
"171722","src-1","GO:0046872","IEA","MF"
"171722","src-1","GO:0048557","IGI","BP"
"171722","src-1","GO:0048557","IMP","BP"
"171722","src-1","GO:0050731","IMP","BP"
"171722","src-1","GO:0070986","IGI","BP"
"171722","src-1","GO:0071679","IGI","BP"
"171722","src-1","GO:1990890","IPI","MF"
"171723","aatf-1","GO:0005634","IEA","CC"
"171723","aatf-1","GO:0005730","IBA","CC"
"171724","Y73E7A.6","GO:0016020","IEA","CC"
"171725","Y73E7A.1","GO:0003713","IBA","MF"
"171725","Y73E7A.1","GO:0005634","IBA","CC"
"171725","Y73E7A.1","GO:0006366","IBA","BP"
"171725","Y73E7A.1","GO:0030496","IEA","CC"
"171725","Y73E7A.1","GO:0045893","IEA","BP"
"171726","Y73E7A.8",NA,NA,NA
"171727","mab-20","GO:0005576","IEA","CC"
"171727","mab-20","GO:0005886","IBA","CC"
"171727","mab-20","GO:0007411","IBA","BP"
"171727","mab-20","GO:0007411","IMP","BP"
"171727","mab-20","GO:0007413","IMP","BP"
"171727","mab-20","GO:0009986","IDA","CC"
"171727","mab-20","GO:0010172","IMP","BP"
"171727","mab-20","GO:0016331","IMP","BP"
"171727","mab-20","GO:0030155","IGI","BP"
"171727","mab-20","GO:0030155","IMP","BP"
"171727","mab-20","GO:0030215","IBA","MF"
"171727","mab-20","GO:0030215","IEA","MF"
"171727","mab-20","GO:0030215","IPI","MF"
"171727","mab-20","GO:0030334","IMP","BP"
"171727","mab-20","GO:0030335","IBA","BP"
"171727","mab-20","GO:0032956","IMP","BP"
"171727","mab-20","GO:0045138","IGI","BP"
"171727","mab-20","GO:0045138","IMP","BP"
"171727","mab-20","GO:0045499","IBA","MF"
"171727","mab-20","GO:0050919","IBA","BP"
"171727","mab-20","GO:0071526","IBA","BP"
"171727","mab-20","GO:0071526","IC","BP"
"171727","mab-20","GO:0090597","IMP","BP"
"171727","mab-20","GO:1902667","IGI","BP"
"171727","mab-20","GO:1902667","IMP","BP"
"171728","pqn-88",NA,NA,NA
"171729","Y71G12B.18","GO:0008168","IEA","MF"
"171729","Y71G12B.18","GO:0032259","IEA","BP"
"171730","Y71G12B.17","GO:0005548","IEA","MF"
"171730","Y71G12B.17","GO:0005737","IBA","CC"
"171730","Y71G12B.17","GO:0008525","IBA","MF"
"171730","Y71G12B.17","GO:0008526","IBA","MF"
"171730","Y71G12B.17","GO:0015914","IEA","BP"
"171730","Y71G12B.17","GO:0031210","IBA","MF"
"171730","Y71G12B.17","GO:0035091","IBA","MF"
"171730","Y71G12B.17","GO:0120009","IEA","BP"
"171731","Y71G12B.23","GO:0009055","IEA","MF"
"171731","Y71G12B.23","GO:0016020","IEA","CC"
"171734","ubc-3","GO:0000209","IBA","BP"
"171734","ubc-3","GO:0005524","IEA","MF"
"171734","ubc-3","GO:0006511","IBA","BP"
"171734","ubc-3","GO:0016740","IEA","MF"
"171734","ubc-3","GO:0032446","IEA","BP"
"171734","ubc-3","GO:0061631","IBA","MF"
"171735","atg-5","GO:0000045","IBA","BP"
"171735","atg-5","GO:0000045","IMP","BP"
"171735","atg-5","GO:0000423","IBA","BP"
"171735","atg-5","GO:0005515","IPI","MF"
"171735","atg-5","GO:0005737","IEA","CC"
"171735","atg-5","GO:0005776","IBA","CC"
"171735","atg-5","GO:0006914","IEA","BP"
"171735","atg-5","GO:0006914","IMP","BP"
"171735","atg-5","GO:0006995","IBA","BP"
"171735","atg-5","GO:0010506","IMP","BP"
"171735","atg-5","GO:0016020","IEA","CC"
"171735","atg-5","GO:0016236","IEA","BP"
"171735","atg-5","GO:0019776","IBA","MF"
"171735","atg-5","GO:0034045","IBA","CC"
"171735","atg-5","GO:0034045","IEA","CC"
"171735","atg-5","GO:0034274","IBA","CC"
"171735","atg-5","GO:0034727","IBA","BP"
"171735","atg-5","GO:0035973","IBA","BP"
"171735","atg-5","GO:0061908","IBA","CC"
"171736","tln-1","GO:0001726","IEA","CC"
"171736","tln-1","GO:0003779","IEA","MF"
"171736","tln-1","GO:0005178","IBA","MF"
"171736","tln-1","GO:0005200","IEA","MF"
"171736","tln-1","GO:0005604","IDA","CC"
"171736","tln-1","GO:0005737","IBA","CC"
"171736","tln-1","GO:0005737","IDA","CC"
"171736","tln-1","GO:0005737","IEA","CC"
"171736","tln-1","GO:0005886","IBA","CC"
"171736","tln-1","GO:0005925","IBA","CC"
"171736","tln-1","GO:0005925","IEA","CC"
"171736","tln-1","GO:0007010","IEA","BP"
"171736","tln-1","GO:0007155","IEA","BP"
"171736","tln-1","GO:0007229","IEA","BP"
"171736","tln-1","GO:0016328","IDA","CC"
"171736","tln-1","GO:0030036","IBA","BP"
"171736","tln-1","GO:0031430","IDA","CC"
"171736","tln-1","GO:0040028","IGI","BP"
"171736","tln-1","GO:0042059","IMP","BP"
"171736","tln-1","GO:0051015","IEA","MF"
"171736","tln-1","GO:0055120","IDA","CC"
"171736","tln-1","GO:0072327","IGI","BP"
"171736","tln-1","GO:0098609","IBA","BP"
"171737","mppa-1","GO:0004222","IDA","MF"
"171737","mppa-1","GO:0005515","IPI","MF"
"171737","mppa-1","GO:0005739","IBA","CC"
"171737","mppa-1","GO:0005739","IEA","CC"
"171737","mppa-1","GO:0005759","IEA","CC"
"171737","mppa-1","GO:0006508","IDA","BP"
"171737","mppa-1","GO:0006627","IBA","BP"
"171737","mppa-1","GO:0017087","IDA","CC"
"171737","mppa-1","GO:0046872","IEA","MF"
"171738","Y71G12B.10","GO:0003824","IEA","MF"
"171738","Y71G12B.10","GO:0004419","IBA","MF"
"171738","Y71G12B.10","GO:0004419","IEA","MF"
"171738","Y71G12B.10","GO:0006552","IBA","BP"
"171738","Y71G12B.10","GO:0016829","IEA","MF"
"171738","Y71G12B.10","GO:0016833","IEA","MF"
"171738","Y71G12B.10","GO:0046872","IEA","MF"
"171738","Y71G12B.10","GO:0046951","IBA","BP"
"171739","lin-65","GO:0003674","ND","MF"
"171739","lin-65","GO:0005634","IDA","CC"
"171739","lin-65","GO:0005829","IDA","CC"
"171739","lin-65","GO:0006338","IMP","BP"
"171739","lin-65","GO:0034514","IDA","BP"
"171739","lin-65","GO:0034514","IMP","BP"
"171740","Y71G12B.25","GO:0016020","IEA","CC"
"171740","Y71G12B.25","GO:0022857","IEA","MF"
"171740","Y71G12B.25","GO:0055085","IEA","BP"
"171742","mtig-1","GO:0005635","IBA","CC"
"171742","mtig-1","GO:0016020","IEA","CC"
"171743","ddx-27","GO:0003676","IEA","MF"
"171743","ddx-27","GO:0003724","IEA","MF"
"171743","ddx-27","GO:0004386","IEA","MF"
"171743","ddx-27","GO:0005524","IEA","MF"
"171743","ddx-27","GO:0005730","IBA","CC"
"171743","ddx-27","GO:0016787","IEA","MF"
"171743","ddx-27","GO:0043186","IEA","CC"
"171744","rml-5",NA,NA,NA
"171745","Y71G12B.27","GO:0000307","IBA","CC"
"171745","Y71G12B.27","GO:0007049","IEA","BP"
"171745","Y71G12B.27","GO:0007346","IBA","BP"
"171745","Y71G12B.27","GO:0016538","IEA","MF"
"171745","Y71G12B.27","GO:0019005","IBA","CC"
"171745","Y71G12B.27","GO:0019901","IBA","MF"
"171745","Y71G12B.27","GO:0042393","IBA","MF"
"171745","Y71G12B.27","GO:0043130","IBA","MF"
"171745","Y71G12B.27","GO:0051301","IEA","BP"
"171745","Y71G12B.27","GO:0061575","IBA","MF"
"171746","pghm-1","GO:0003824","IEA","MF"
"171746","pghm-1","GO:0004497","IEA","MF"
"171746","pghm-1","GO:0004504","IEA","MF"
"171746","pghm-1","GO:0005507","IEA","MF"
"171746","pghm-1","GO:0005576","IEA","CC"
"171746","pghm-1","GO:0006518","IEA","BP"
"171746","pghm-1","GO:0016020","IEA","CC"
"171746","pghm-1","GO:0016715","IEA","MF"
"171746","pghm-1","GO:0046872","IEA","MF"
"171747","chaf-2","GO:0005634","IBA","CC"
"171747","chaf-2","GO:0005634","IEA","CC"
"171747","chaf-2","GO:0006334","IBA","BP"
"171747","chaf-2","GO:0006335","IEA","BP"
"171747","chaf-2","GO:0033186","IBA","CC"
"171748","Y71G12B.28",NA,NA,NA
"171749","C53H9.2","GO:0000054","IBA","BP"
"171749","C53H9.2","GO:0003924","IBA","MF"
"171749","C53H9.2","GO:0003924","IEA","MF"
"171749","C53H9.2","GO:0005525","IEA","MF"
"171749","C53H9.2","GO:0005829","IBA","CC"
"171750","rpl-27","GO:0003735","IBA","MF"
"171750","rpl-27","GO:0003735","IEA","MF"
"171750","rpl-27","GO:0005737","IEA","CC"
"171750","rpl-27","GO:0005783","IEA","CC"
"171750","rpl-27","GO:0005791","IEA","CC"
"171750","rpl-27","GO:0005829","IEA","CC"
"171750","rpl-27","GO:0005840","IEA","CC"
"171750","rpl-27","GO:0006412","IEA","BP"
"171750","rpl-27","GO:0015934","ISS","CC"
"171750","rpl-27","GO:0022625","IBA","CC"
"171750","rpl-27","GO:0098556","ISS","CC"
"171750","rpl-27","GO:1990904","IEA","CC"
"171751","egl-30","GO:0001664","IBA","MF"
"171751","egl-30","GO:0001664","IEA","MF"
"171751","egl-30","GO:0002119","IMP","BP"
"171751","egl-30","GO:0002253","IMP","BP"
"171751","egl-30","GO:0003924","IBA","MF"
"171751","egl-30","GO:0003924","IEA","MF"
"171751","egl-30","GO:0003924","ISS","MF"
"171751","egl-30","GO:0005525","IEA","MF"
"171751","egl-30","GO:0005737","IBA","CC"
"171751","egl-30","GO:0005737","IDA","CC"
"171751","egl-30","GO:0005834","IBA","CC"
"171751","egl-30","GO:0005834","IEA","CC"
"171751","egl-30","GO:0005834","ISS","CC"
"171751","egl-30","GO:0005938","IDA","CC"
"171751","egl-30","GO:0007165","IEA","BP"
"171751","egl-30","GO:0007186","IEA","BP"
"171751","egl-30","GO:0007188","IBA","BP"
"171751","egl-30","GO:0007210","IGI","BP"
"171751","egl-30","GO:0007210","IMP","BP"
"171751","egl-30","GO:0007212","IMP","BP"
"171751","egl-30","GO:0007631","IMP","BP"
"171751","egl-30","GO:0007635","IGI","BP"
"171751","egl-30","GO:0007635","IMP","BP"
"171751","egl-30","GO:0014057","IGI","BP"
"171751","egl-30","GO:0014057","IMP","BP"
"171751","egl-30","GO:0019001","IEA","MF"
"171751","egl-30","GO:0030424","IDA","CC"
"171751","egl-30","GO:0031683","IBA","MF"
"171751","egl-30","GO:0031683","IEA","MF"
"171751","egl-30","GO:0040017","IGI","BP"
"171751","egl-30","GO:0040017","IMP","BP"
"171751","egl-30","GO:0042307","IMP","BP"
"171751","egl-30","GO:0043005","IDA","CC"
"171751","egl-30","GO:0043025","IDA","CC"
"171751","egl-30","GO:0043051","IGI","BP"
"171751","egl-30","GO:0043051","IMP","BP"
"171751","egl-30","GO:0046662","IGI","BP"
"171751","egl-30","GO:0046662","IMP","BP"
"171751","egl-30","GO:0046872","IEA","MF"
"171751","egl-30","GO:0048680","IGI","BP"
"171751","egl-30","GO:0048680","IMP","BP"
"171751","egl-30","GO:0050830","IMP","BP"
"171751","egl-30","GO:0050920","IGI","BP"
"171751","egl-30","GO:0050920","IMP","BP"
