,Temperature,A2,A3,A4,A5,A6,A7,A8,A9,B2,B3,B4,B5,B6,B7,B8,B9,C2,C3,C4,C5,C6,C7,C8,C9,D2,D3,D4,D5,D6,D7,D8,D9,E2,E3,E4,E5,E6,E7,E8,E9,F2,F3,F4,F5,F6,F7,F8,F9
,77.5,98.8533898581749,294.527659102343,288.138333393537,258.868027635924,249.611362214811,253.491220926498,275.103859975953,25.6354141336135,-0.0480942602468417,952.264577494341,963.324197338637,938.451246899753,934.513680732865,942.970807038704,1020.43486280117,214.70461963195,13.1154229180127,1004.06574071862,1008.63824756026,999.572847408584,1016.87693338252,1044.11672212061,1104.78156383788,10.71679322005,-0.481846056292454,72.299757365219,78.4990593284751,76.663224162612,91.7633448315476,92.8725965895245,97.8438107008557,-1.05335603299125,0.496989722046123,182.932989084181,165.29220154527,173.363102498347,167.314366478876,131.664030437487,174.744857682348,1.94707528111479,-2.24119559014213,257.348596126403,346.016952813395,342.735504130744,362.95313932646,287.613808676649,264.533382444213,-0.770236052208872
,78,70.2631602366478,417.893789030312,409.640006843628,373.018740658794,383.373940482066,387.509646964396,416.701583239535,10.8559452337399,0.147471032234591,953.163941636208,931.179095526947,973.053385893294,957.316445317655,958.076570821622,1028.77493569909,116.071922956617,7.93176351153272,940.589091331713,953.572032978058,973.687302408511,1021.26318341728,1047.61601645383,1082.22831097087,5.73130875130596,-0.827830156427808,91.8579407301779,103.744591176024,96.1866637474571,109.288872369773,111.164443241378,118.509678538245,-1.12912872491404,0.40247166917851,81.9061743133528,70.8319480957693,76.209697663943,75.1949939612473,52.3143190392356,77.4785587557495,0.511839404711679,-1.78661770764063,134.925271831878,196.06248936102,191.968626074684,323.637634372916,234.65961224512,155.641858421106,-0.806561673321937
,78.5,50.2529633968105,537.266097104687,530.558748889752,493.28285838946,541.804558990187,546.390255755159,579.581552542027,6.33026428498135,0.120337976440965,837.223900253184,784.33628426329,889.382293598323,865.315760739039,856.290758545746,914.530069792082,52.9151587360109,4.91007113483232,780.35811677027,800.42926957132,846.852035108856,921.628172930167,944.19501636473,949.033117086286,3.4155141185995,-0.959241248750516,149.942870782265,171.157078216873,152.138885207922,163.064339356352,165.214049420672,177.873651721776,-1.12676253409956,0.59805870827455,25.9240145806539,21.5904856761393,24.0094977885419,23.7553921166264,14.3321879683331,24.414356514374,-0.182389075109427,-1.52666932369164,56.1644178081869,91.0412268468701,87.6299807719253,274.160330309007,184.023801032589,78.4901552665778,-0.592404239611255
,79,38.0566041177713,618.875869584868,617.188576187973,587.105392068014,686.829406628294,691.056728416709,722.404612431041,5.02696702946838,-0.101565154331809,635.159416082363,571.136913428873,708.019690762256,681.447299155515,664.820441973152,705.850172850766,19.8021527991384,2.78519701300837,564.139262944233,586.558365030497,644.499344807964,735.37688450786,751.34764606573,731.346589719728,2.42308188819436,-0.687241725025501,246.2173513908,275.187768579943,248.143574019332,266.549295809159,271.193006124708,289.38451576454,-0.57633748046311,0.332755995032244,4.68341008156949,4.62069486111881,5.4421329795332,4.54029392432551,3.5126636359571,4.88050959307827,0.104659734791198,-1.20206360498088,16.4392124479556,30.7085302125046,27.9749708297835,218.533708619887,135.32008734857,35.3627234240743,-0.33555236988451
,79.5,30.469896085555,635.223115506734,640.725362593099,624.826044087382,774.036470797323,776.172665877567,799.943762138239,3.93618565260209,-0.0657543416720046,412.2365262404,358.071872321461,484.582507606099,458.188195436919,440.381239710037,465.098042977302,6.48606255949807,1.25647067372154,356.018822595635,375.759263656971,427.15997972903,511.89767584721,521.681037355881,491.144549474477,1.5965977864642,-1.03284410602737,349.613014140972,383.661032058337,354.384641712812,391.723976658821,402.90743942165,424.69460068772,-0.151114026177936,0.0664268510527677,0.377239054012364,1.70557361153072,1.94815046063047,1.09163046168339,1.99959803221975,1.24654583433579,0.784463114893867,-0.670688448427541,4.73183274678058,6.36446977087201,4.57233645350448,151.641999720124,88.1331827046271,13.9602366204288,-0.601221830023292
,80,23.5315292154947,579.389947451461,593.14271866873,593.180239859892,775.664276623189,775.915095622627,787.791432966856,2.60854667020186,0.0596387324608827,224.308062922205,187.260640729967,281.000246697919,260.830683233669,245.697405179796,259.47196019951,2.43302158313918,1.0095605437744,195.088770786709,211.708557358561,248.532049352742,310.002472920195,315.399020226362,286.404819144408,1.19205240199159,-1.13479516931613,443.5550108791,480.262134649709,451.309773771698,510.494222277235,528.686440695894,552.214207910004,-0.0459117843646482,-0.0875984324368915,-0.0719027693489807,1.30036821838405,1.00129269239869,0.812499878715869,1.46889008028495,0.831593643989095,0.691156202741581,-0.585752868974168,4.57951322399413,0.81774700645849,0.487442936647255,88.3559744770404,48.1661063912283,4.1802942367799,-0.965792285168106
,80.5,17.1548848973467,469.39631760628,489.85992514452,499.947139830318,687.315352743465,686.684442543565,686.166723447665,1.5899705715882,-0.181961738134646,93.3219908381822,74.8010650446716,131.18033612429,122.215477432487,110.492675230404,117.486909844291,0.913063204355694,1.17329914092517,88.2894971028051,102.443943683854,123.922086038725,159.096914173533,160.674533047614,138.238033318803,1.30565920079204,-0.772587800313261,507.109912051023,538.538593088359,519.579461295349,601.105689415987,626.130132816131,647.170402560187,0.176888971770779,-0.625375113098642,-0.07625545486394,1.23200800445431,0.955056736893198,0.926494300803029,1.38348251703053,0.727196707464771,0.394836125695463,-0.674212098671489,5.26447250851913,-0.380636373733068,0.591215584089412,44.7977095350795,19.7346803066324,0.936386695495003,-0.965011305238875
,81,11.4389574522006,341.024085759591,364.937879716568,375.224852833873,532.883445874676,531.460780526194,522.848805570932,1.25221092438574,-0.713883102648595,23.6699819842686,21.2934610554214,42.9797770237445,42.6547041988644,35.9658926057167,39.0069366375013,-0.225400631409059,0.967317569505951,33.6103731646211,44.0524019034887,53.4973762728451,63.4604396943445,62.926102965759,48.9534994325083,0.90647083342202,-0.868318170383645,488.646164777996,506.07974060813,507.793381335399,611.255802979873,644.209232163634,656.775341819011,0.220660824019262,-0.967051648981112,0.107176714095544,1.14678721286731,0.776847999999063,1.2861214885246,1.19111169575984,0.507931110988011,0.326798853615855,-0.26548177868159,5.41219111600969,-0.642403945311685,0.636898216438453,19.3837853434804,4.5566458896954,0.481976056746078,-1.22225583914729
,81.5,6.44978030148769,226.876136208608,251.506340846924,255.666375524777,361.04251372807,359.867585718518,348.408544312974,0.824898427992252,-1.10291362328638,2.24030753910296,6.80410437338571,7.21177343428673,12.0686716486438,9.43926335824113,11.6023664684589,-0.615352544359098,0.951864451910126,16.3859553747994,23.0888328374482,27.4277432694847,17.5039367196767,16.8807051799648,11.3201928724444,0.583824289983852,-1.13382197301667,389.411292857052,394.712547436588,410.291738181622,516.833455193866,552.962903198382,556.026020559528,-0.381409960320582,-0.896664052763242,0.254472532379623,0.907015963309732,-0.0208555867998825,1.25191260317865,0.48589528405148,0.377975265932491,-0.149813229417362,0.110315602231708,5.62366809780843,-0.13144488143422,0.534249641779695,5.77905574697019,0.0532770803582139,0.944368745515931,-1.31315475301346
,82,3.71243290423359,142.531401152891,166.296085945684,162.047669036525,214.583195787509,214.367182051581,204.553086370054,0.387829533460547,-1.14592743609217,0.870923753519435,3.52171476105462,0.697881933104497,8.49497155248258,6.43313246099262,8.93165638394288,-0.633447384003432,0.989714385596528,12.5159163945447,17.5742149002335,22.8160646527128,4.76384919677997,4.02613679145333,3.47541870140327,0.532226542305636,-1.08856533578614,270.522470497908,269.588542345149,287.9432301575,374.928527424021,404.87810526878,403.001916934819,-0.770954282510388,-0.554241477756989,0.444204291978167,0.403538356738125,-0.380300177585241,1.01096628565335,0.189859508303414,0.600334105394154,-0.815924891081295,0.333045940165391,4.56856111830371,0.0044378191736314,0.265392359213536,1.10512157743585,-0.365708383266622,0.786124831236748,-0.705135697407343
,82.5,2.80643323090527,90.650395968934,110.945118051466,100.410129711979,111.916884493542,112.317052405111,107.312453510014,0.372310095797388,-1.20654981255382,0.77826114091198,0.848434210479923,0.965128575129881,9.6029366451416,7.49301256226676,10.0589690645049,-0.720941454574813,0.477386555824012,8.99169163214543,12.8822207036743,20.0130095182766,3.60174791939647,2.88941676124603,3.17283148713761,0.253466974390165,-1.0501331050084,158.895953964594,153.630486030288,172.570359645956,235.367506130333,257.336305960869,252.876658147325,-0.676631953855974,-0.251541995552486,0.494414752259445,0.0695137242408919,-0.476255570425224,0.800820035882452,0.29241253331827,0.36221570579022,-0.869598942467974,0.442525283646887,2.76666873724184,-0.13859955028903,-0.293639327980827,0.0493783389587747,-0.083033518574382,0.586586148987521,-0.573065295298591
,83,2.24024764466196,64.2122385598694,79.0173759304547,67.403712014488,56.5020429703599,57.1139726196842,56.9529329200269,0.551409114530884,-1.04940518801772,0.765951728048265,-0.191399926343138,0.684980006780791,10.3039108631979,9.08809017644478,11.8057490821773,-0.622429354535825,0.447113479107315,6.02396862916032,7.96303089717634,15.1679787454779,3.12527865774916,3.23824149225754,3.67930104919185,-0.00618057160994567,-1.13393236609443,64.2627513210389,58.5028401087267,73.0056031249979,112.383907029444,127.486581207857,121.708663971186,-0.7838638317495,-0.0514338163579282,0.279337227654651,-0.0746303680451774,-0.813085231286152,0.442058942626431,-0.187166809162932,0.235225464510336,-0.475542747287932,0.490113485523068,1.53142874941943,0.306637161391507,-0.47377496581737,-0.361135557644729,0.961614253191215,1.02186202635755,-0.631333867040098
,83.5,2.29897239817507,51.3384563411717,61.7852518632159,53.039589856797,38.8272174661238,39.3547310387284,42.2518949311524,0.721430452120615,-0.546142965867318,1.03895071684241,0.0739652920997287,0.35967416513256,12.0406363287903,10.6748328950209,13.939468360497,-0.0827793306203262,0.662811490723527,4.20851858708073,4.92393011859735,10.2900537079285,3.05506468119364,3.50786696966594,4.64490944671786,0.0229078379035741,-1.07836923328136,12.187155675091,10.3121046522631,15.2052757548454,31.6764585748436,38.9056915327163,35.3262188361434,-0.933149685086448,0.0702972967050641,0.163768343756374,-0.338042556973733,-0.428708428997027,0.248129131140502,-0.579761058714325,0.677051251115358,-0.345896628846731,0.330101420929964,0.269775995844896,0.253953826661871,-0.672840858644861,-0.217758726220609,1.17774369216784,0.837387683176019,-0.0650244749779745
,84,2.67320692437227,43.0031245395705,50.2635137477546,45.8372805792398,39.6494138449935,39.4984962075919,44.7274210741748,0.606654430471565,-0.253857046523876,1.0637283620855,0.192390882831603,0.690801558663566,13.7500989808721,11.8517216821973,15.514751387658,0.431651579152231,0.423270964359403,2.63321787838851,3.33024557129369,6.3862951775011,3.2728515830828,3.6164526023627,4.73100331505589,0.300572342598912,-0.904805770522103,1.89953209190338,3.35968288924698,1.94575078800045,4.51834050312198,6.49293252176079,5.89341972136492,-0.650120612675494,0.107045444232824,0.253914846023804,-0.413230280234075,0.209094683962292,0.209286937459126,-0.251138588921208,0.586079801250662,-0.216781333626841,0.016942978650377,-0.62279385543934,-0.299896801668638,-0.953555582047557,-0.290428311000483,1.15019155248029,0.127514819980661,-0.274001518344789
,84.5,2.97962663522947,37.6361595829222,41.2084923400682,41.3768949000701,44.8545244609798,43.8440096766577,50.8848683021421,0.52215559023989,0.0204183348047309,0.648595326690725,0.340624618380957,1.03902048695488,14.095376170265,12.6590884140588,16.2431948341803,0.466339475102131,0.442985657964812,1.5387890954658,2.01404169602824,3.50535941613288,3.11866989869088,3.73526477197407,4.26477396233162,0.535946231830508,-0.548022067102295,3.08549177034541,4.72365911389846,2.59678966895439,2.96228518065993,4.54603669453246,4.15956948243121,-0.381132552027225,0.19433280916013,0.331504732017152,-0.13886476188668,0.525844405831265,0.18248197982598,0.320367482001984,0.208919894311236,0.347633780096373,0.00121429313196586,-0.504722728159493,0.124099383423925,-0.65205313813874,-0.290262401616133,1.67797486457482,0.491875811436898,-0.662942787917189
,85,2.89458798100134,34.6232798465524,36.467998186527,39.3979080908271,50.09348551053,48.3231241740131,56.0261700321526,0.235403566499713,0.389835998030151,0.446378967413466,0.638142412746618,0.617119998227736,13.8635656787457,12.6318535391617,16.0134148851269,0.239087367485354,0.801682690620453,1.54928040750701,1.15342965513986,1.75340991352584,2.83123012024976,3.47902427074524,3.59983753016718,0.485989532508427,-0.334690930958288,3.47989023706469,4.3018270690776,2.85232204725742,3.23462630305818,5.05944962956443,4.53887770686777,-0.478474557471202,0.388595368890435,0.34841006312945,0.131638723251854,0.940887636991874,-0.0549396369332271,0.518107075459739,0.453861920143027,0.410611594688305,0.434938702082263,-0.149847826206837,0.615419570672429,-0.366689854695551,0.107419965550207,1.76846008265841,0.556734180785497,-0.310638888224844
,85.5,2.52678151173717,32.6897289570002,35.0804755285608,38.4708880066073,53.3604442410491,51.058456058016,59.2327492996347,-0.144410256581523,0.470586004168069,0.414370660044142,0.945949014020925,0.332876017702006,12.4508385195782,11.0622362362876,13.8385000800769,0.0722937753992028,0.438146415325605,1.52918601990245,1.031089003462,1.00812562357055,2.67202804632228,2.67313949232846,2.53816693587726,0.515184490627576,-0.0187372591925623,3.79909782226844,4.23504142288715,3.32224454994059,3.44251402474112,4.10390779133922,4.81254606207472,-0.416624511259556,0.44341812408868,0.336946893504546,0.151383854800201,0.946716442178911,-0.418290470319107,0.730084046608795,0.378610380450937,-0.245606341597636,0.873897291093158,0.286341364191514,0.309838896775943,-0.414793849436194,0.391047834647452,1.0428380512306,-0.0862684939127689,-0.268113574418464
,86,1.91715792193082,29.9439250558441,31.8012889783723,36.2830813462435,53.1298071345722,50.509632896995,58.9661749465756,-0.471165069758797,0.51977754675579,0.0719667196023579,0.735304568045137,0.642491231125632,9.7205679608328,8.68831556919201,10.6275362729284,0.131832710812375,0.346972871678247,0.745155658833141,0.673920003153341,0.634553131276903,1.95665053410897,1.9057412566757,1.49314661246251,0.696912774134205,0.348315106905602,4.17281215724267,4.45839074911152,3.80907556221308,3.92530939833046,4.0004369405932,4.73002080549111,-0.116477891600141,-0.0410522643709328,0.618382322839921,0.310540496514818,0.432968663582869,-0.643174478771243,0.991837018343574,-0.210430854447679,-0.42164189475227,0.861773730786126,0.906471356287057,0.611851600112118,-0.241877698376925,0.154817802175444,0.622482100337606,-0.15092872658056,-0.896987495056067
,86.5,1.26452131326135,24.9620920271346,25.8383997366176,31.3129460469548,48.3872421303392,45.3271185353914,53.0293639397266,-0.389292709511665,0.498037063338359,-0.381711825117463,0.337960718104227,0.358033011293799,6.75989436190736,6.2609320223205,7.20950442074417,-0.370096831167132,0.335184315149377,-0.183901565654253,-0.0786437392685571,-0.188366940879916,0.811764039098307,1.12016769312476,0.831340841157157,0.107424268330135,0.363779244170928,4.02037387563598,3.91655511729152,3.89646273220137,4.2035829572207,4.23133170660549,4.43068660426172,-0.117681627184936,-0.200203633298031,0.756670981830325,0.339426214052935,0.219513079266108,-0.858601003325987,0.658013925143678,-0.517274239977326,-0.507233079295531,1.27450624320295,0.845982152141062,0.949959986990905,0.289977093837877,0.113180783836185,0.378600541419814,0.115739240194841,-0.690298725639025
,87,0.660510391723108,18.5910092518757,19.7782493622485,24.3579160001602,39.5253200402738,36.6715239712167,42.6437558737587,-0.0737349477648195,-0.086851659596789,-0.49675141171457,0.257720234313581,-0.247718288628278,4.39006888844892,4.16235305339512,4.09891919922609,-0.670143533909595,-0.207752352855152,-0.656030078859089,-0.340679044316005,-1.02892469630513,0.270306212121568,0.499116961384175,0.551046394453749,-0.5557787093,0.0443107088005377,3.81746988314779,3.35931105400408,3.72197102058669,4.08045905264817,3.69298463274276,4.58329072645597,-0.199982352661721,-0.378655667224905,0.437379941025313,0.223937353368854,0.135176632690218,-0.790991452240291,-0.0163322538138573,-0.205345796200049,-1.00618423748858,1.50556516423978,0.849204915503492,0.383668344884427,0.32054268738824,0.393762508615623,-0.437214455475953,-0.0130895733674379,-0.28822228223305
,87.5,0.376377422799919,13.2757385653764,14.1684608337361,17.0626605520512,29.022281385085,26.9188164789249,31.2146521886675,0.33280407759537,-0.402410552207755,-0.261512994119869,-0.092447399086609,-0.0900426757734749,2.78452087880379,2.70428988161768,1.78816838409955,-0.496295754734433,-0.479680943599817,-0.633294525756469,-0.309898367692881,-0.896425874081046,0.0420342277650434,0.295280022174552,0.66583291081713,-0.518161400281656,-0.326642974764809,3.79397002652951,3.45913326886642,3.39306460680461,3.81348712032047,3.41592304344579,4.38293529798477,-0.22909548477304,-0.951417124717466,0.457893630545868,0.124399560322615,-0.0907357229498871,-0.353279533874741,-0.379339955372416,-0.190624560764036,-1.04665874339673,0.835347002188769,0.896876964495561,-0.293610886561169,0.418830575767288,0.207965872168415,-1.01838181730437,0.0323743706048845,-0.340866192934186
,88,-0.0602952640182366,9.0717071812611,9.13103750780107,11.1809260624574,19.1789532937476,17.664990465124,20.9070891987597,0.56022486040257,-0.496623834263517,-0.27375283698558,-0.704346169645532,0.247560727584755,1.86616651377562,1.92484222665621,0.598301333544839,-0.591084582809003,-0.38276360083762,-0.773363457130188,-0.382651769673032,-0.644641930571538,-0.609397526431167,0.148627412104076,0.394001798481384,-0.867791966012589,-0.699744739877929,2.94077585237511,2.88814430270003,2.57555812822142,2.67799944552911,3.56956735571032,3.29276124871171,-0.391976719307024,-1.27150486410284,0.540075964391235,-0.226614419300688,-0.531454171857206,-0.0171632853876531,-0.807672564886047,-0.759550721798462,-0.82842772912187,0.0646299561682895,0.38813748168036,-0.492557522585685,0.327787310066185,-0.216391559160229,-1.33141978207948,-0.123360126955845,-0.316287032393006
,88.5,-0.774262709980633,5.04600232223169,5.72164946472634,6.39841218207664,10.833785893819,9.79574842254891,12.1341078191399,0.388611547261291,-1.10126308029169,-0.609433122655958,-0.921666269179582,-0.296173334124262,1.21962514945182,1.21065734042929,0.0403246388394791,-1.08271175109468,-0.87336136152237,-0.938686873907841,-0.167495405485909,-0.84793819120074,-1.01992340332799,-0.0953738051179585,-0.153274771631459,-1.38175440834846,-1.22028979998572,1.45740824041178,1.5334176265967,1.49120218172078,1.25742239594405,2.5128385185451,2.18578702115377,-0.630330837570511,-0.939466784204228,-0.457496968092983,-0.911321338821665,-0.876575430596517,-0.158775111783598,-1.2355473126118,-0.781172953188843,-1.18002067854013,-0.00674981084586079,-0.136124416734901,-0.942368575017326,-0.109324068835178,-0.481967846613827,-1.69581743611838,-0.462344938553599,-0.0902731700534218
,89,-1.15003640674644,2.52138529322434,3.9583937056845,3.51448175127456,5.16365969378575,4.70404282211422,6.28114596691853,-0.0211022731206185,-1.20271872479458,-0.845967772440247,-0.913059992390174,-0.769101769143504,0.352353651064846,0.736315541499835,0.0178150430984374,-1.05841733109719,-1.23277641738815,-0.667180038138042,0.172992381761674,-0.682606396338656,-1.03964273186585,-0.0628802152089634,-0.368406419354869,-1.14598848030448,-1.56134238608547,0.623999713197861,0.543080226493089,0.574162946955937,0.63945954704576,0.931207168887113,1.37021731401495,-1.06257949233981,-0.894653539539263,-1.42659802791775,-1.54533652796323,-1.32958147319891,-0.612201601895094,-1.48715932580615,-0.694463670532741,-1.58453449105593,-0.570539298831818,-0.321448004211788,-1.2924074093246,-0.877663415825339,-0.968783682877131,-2.11697030818584,-0.812254150879312,-0.266787795296807
,89.5,-1.67151522994334,1.14986844060684,2.84421745846402,2.31298965552497,2.39588951215472,2.06865097838335,3.15269149078534,-0.743029311880207,-0.973642067721926,-1.00663323174723,-1.44391662791878,-1.20741778684356,-0.34521405018927,0.353126466430808,0.135356578464496,-1.19531720795209,-1.07378071749662,-0.767795659499257,0.0186987267695713,-0.416058706154104,-1.41135873389271,-0.541022079136724,-0.85834231770815,-0.99864786177767,-1.52355424952606,-0.450738918218178,-0.173379638688004,-0.24923858256841,-0.10228983698812,0.196615948955184,-0.0122411033287335,-1.59251984649052,-0.954837617708733,-1.65501103233095,-1.97641107829349,-2.01798264029571,-1.34867601454459,-1.9366223882397,-1.67699852313649,-1.87899287748695,-1.29631439470279,-1.03539464429548,-1.39646072798524,-1.71288380918281,-1.75052781961455,-2.25029167149711,-1.48886328043847,-1.31063212564811
,90,-2.30993829732085,-0.511670693339852,1.59939496330043,1.09022689106399,0.91016121158475,0.227099492379523,1.51046418038948,-1.64993962738293,-1.5816822378743,-1.80579966970447,-1.95726863544621,-1.93647497441469,-1.16261042949367,-0.487092390371231,-0.274580939815962,-1.91879918037364,-1.4103336242643,-1.60481881741265,-0.54216264271588,-1.03090729423957,-1.98013551356735,-1.3258649592762,-1.73449418361906,-1.5063653661702,-1.55432853371479,-1.99169556674764,-1.42363365379822,-1.41069660571179,-1.26303405909005,-0.809310999346621,-1.50766541213864,-1.99544077202773,-1.03339741090002,-2.58126236716168,-2.79143808222852,-2.47722317405311,-2.34467923465684,-2.53488030800037,-2.78597875506864,-2.40784553488055,-1.42667353829643,-1.97121965160176,-1.59952611649157,-2.18127364370349,-2.48140870150962,-2.39189263081931,-2.14630053571625,-2.34631615640473
,90.5,-2.18570292298648,-1.77911055941576,0.627324742652604,0.106105016453455,0.216180332799524,-1.04894448763037,0.640827942512601,-2.56459206027569,-2.24789425014325,-2.31883852858579,-1.85602751306953,-2.58143828465126,-1.78043000410543,-1.08318414485854,-0.415013320132573,-1.95493157384345,-1.55996753322967,-1.92132404352918,-1.23849929908266,-1.454447050304,-2.16742350551738,-1.42173772099284,-1.70319598383935,-1.59347495396622,-1.77173028056865,-2.08269517513685,-2.30912044324242,-1.69237524706466,-1.39575162421016,-2.0275464168854,-2.21198024958119,-2.24304527489784,-1.29623670051308,-2.84763800042117,-2.79607135822749,-2.17697394511293,-2.83572187524169,-2.4969850626735,-2.51076087849719,-2.5320772169149,-1.39194780369314,-2.29337783206205,-1.53797248735833,-2.23602710296245,-2.5019977025496,-2.03776382935195,-2.18877186143436,-2.57636335886053
,91,-1.27858945946622,-1.52562195696817,0.381224027728024,0.403212103179044,0.554684673368172,-0.759102685377854,0.535868951823829,-2.47331515764927,-1.83442788008767,-1.76260304123576,-1.69149712878141,-2.65531602744187,-1.85632739637407,-0.861403961955034,-0.190565161939844,-1.48121932841497,-1.34152699328234,-1.70511388155575,-1.82380193578797,-1.47626905451136,-1.62247145376347,-1.36034863236353,-1.00949331334209,-1.3358661289796,-1.55082856721805,-1.44124244556463,-2.02658688056778,-1.42004857953577,-1.22524720141843,-1.75895947290928,-2.26995384396662,-2.03277904069847,-1.40727570623625,-1.57375551426981,-1.70564083742539,-1.63105608118201,-2.62383338017622,-2.3384666965128,-2.25987176531351,-1.82011366791278,-1.40622745167934,-2.45663878809063,-1.28328965472275,-2.17501905342147,-2.06930302017923,-1.44651500662309,-1.74414324533092,-2.25427308469023
,91.5,-0.546188447419866,-0.761028669842347,0.32788300344339,0.614833359583542,1.2436838175467,0.161065146617489,1.0150161470757,-1.84349884657559,-1.6437576752304,-1.36257380906471,-1.3072786209205,-2.00462216436807,-1.10862523889818,-0.32344335674685,-0.0908120246473914,-1.10691191686703,-0.98277431713683,-1.41165006552467,-2.07023005425424,-1.72373907261579,-0.971805282570188,-1.49118363421115,-0.75214838639846,-1.42569934290123,-1.17330027697659,-1.3006845547373,-1.47218358274256,-1.20668122765676,-1.61210380062431,-0.93435488831642,-2.01121322193654,-1.24316441871866,-1.29319140600307,-0.743854779825369,-0.763647646216555,-1.11021719688574,-2.08725996038163,-1.81983964247422,-2.14249068982377,-1.02052704526733,-1.02122699380499,-2.42703470454325,-1.38695864095814,-2.02286056131953,-1.75047077464041,-0.939831368414218,-1.42474089509511,-1.66369926359368
,92,0.30560422163893,-0.0436333372105082,0.00348260068773243,0.513758646927556,1.55806750677147,0.924257622669813,1.69592015148561,-1.27555805514038,-1.48695333619656,-1.20502965626218,-0.782189217348275,-0.992420558183426,-0.205652212387918,0.171160757936832,0.145563069764307,-0.411850977398558,-0.565375476336328,-0.774213808967829,-1.87156205480937,-1.65387319508102,-0.434550880615916,-0.841851856535243,-0.328035311781719,-0.924508312677688,-1.1161302900619,-0.419840156370981,-1.06271773854144,-0.684649742178749,-1.29513474885385,-0.74616200859424,-1.14972679268163,-0.702366197327649,-1.40963962360678,-0.425708913996459,-0.996044271009964,-0.435971433192037,-1.41166865380325,-0.773299184880102,-1.02589191061179,-0.318425586736453,-0.449181992130264,-1.98101268965161,-1.31844655322317,-1.35068487598267,-1.06328728660753,-0.0342749509476334,-0.797616632852964,-0.440738507159665
,92.5,1.35950100437657,0.666264865045662,0.168428056645723,1.32931488352295,2.06300692030328,2.12551993464518,2.12279136503759,-0.40850691569949,-0.611439675158692,-0.4184687543422,-0.179338105004831,-0.235299359384385,0.534847701185186,0.727927965177742,1.10923926190264,0.767428178758507,-0.0120700560167961,-0.199205562232521,-1.04320905485565,-1.04667910912758,0.564530866456096,0.0873035188789686,0.55497290249491,-0.0523010242724808,-0.694611821718524,0.850132753386276,-0.067703009097329,0.0978441175521994,-0.143084519673778,-0.418261788988161,-0.0405648384995629,-0.114840462593691,-1.29793205309232,0.75132554517927,-0.724970126093979,-0.142296156722978,-0.448077225232169,-0.12537966604657,0.392337679270156,0.435148322071598,0.0110040281672354,-1.00218626787944,-0.56533325105255,-0.861458987386698,0.107405860681808,0.738968657736393,-0.0861473682178371,0.762284341063662
,93,1.7927209091892,1.32142288942299,0.87494458543847,1.9603925036626,2.59050937285303,3.14438234963023,2.02484662752403,0.426735275819738,0.178553146133822,-0.333394098919428,0.177163849714077,0.465192748998049,1.29372958404247,1.08492703619333,1.48903544356216,1.18797302187897,0.481887703793689,0.360507596513685,-0.293001569932812,-0.715644656075312,1.36677439850291,0.158958543000722,0.78164515699234,0.637756610842644,-0.270097612770655,0.918724470779239,0.428739422093088,0.108526279452576,0.247518965721781,-0.11261015913044,0.701807804451732,0.145719296680284,-0.688019094692493,0.930165939837309,-1.36629473902173,-0.152977851064747,0.100909778168898,0.0838319918815387,0.550423209478822,0.674922353735099,0.850388932679323,-0.501834749425484,-0.756740879802862,-0.57309061515366,0.758682932452984,0.758201121755633,0.179423209812683,0.994431065639503
,93.5,1.26659325587144,0.99281155699839,0.762316501576606,1.50257528414323,2.10736749409688,2.42976499812943,2.33307962482274,-0.0328994384353791,-0.545651693043112,-0.323217524920551,0.439200781346415,0.684464460064305,1.73943580100945,0.845562382033393,1.3969171582375,1.1156841097287,0.434829969577606,0.620334195381417,0.335880928227084,-0.572223052353877,1.73857934356533,0.392356924439184,-0.049129730620848,0.476563309618314,-0.0981661743471136,0.236515736400236,0.645713236168547,0.0722876360115947,0.380125400084978,-1.02177173893739,0.658686314162594,0.14491032768143,-1.04926672444566,0.274387452970416,-1.8703922566998,-1.37430070836245,-0.216126751095373,-0.269673107925996,-0.0180248448064049,0.560383655216526,0.885834128081285,-0.172780963298862,-0.668111490786828,-0.432949277936871,1.14841707800781,-0.0295208695668521,-0.32805262554524,0.3522312673648
,94,1.12760129116424,0.458691131916453,0.750149102972046,1.43399911770683,1.80914231179565,2.08305262494207,2.17305988465233,-0.280770314927565,-0.775369684381474,-0.172551300008422,0.55081568701263,0.560922851609973,1.92837424601242,0.417185674612256,1.72870526824346,1.3207391246716,0.521846805547113,0.544447384970738,1.00890829941875,-0.0983589050646287,2.14748662432351,0.656259069096507,-0.00708813588425983,0.72693703196137,0.125357149022364,0.249745791837029,0.95649583016035,0.226083222930356,0.996752726544173,-1.62870370691689,0.682866723411962,0.134216783913246,-1.09891678529476,0.524075773182744,-1.91408523182383,-1.97692418774216,-0.180191959391095,-0.535931097207424,0.150961823632883,0.476536775778357,0.953857083695539,0.371361281433622,-0.205113993270231,-0.154344619069946,1.84420369805991,-0.153871635636108,-0.396515235069842,0.100217372282771
