"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_C17B7.12",28.6497756264957,-0.774994987376738,0.832744287112945,-0.930651821177401,0.352033699139625,0.758899813011223
"CELE_C04E12.6",19.7875055146594,-3.57224488069177,1.43235170857016,-2.49397187807858,0.0126322552210184,0.261152233235479
"CELE_C04E12.7",72.1174578271584,0.381516866624297,0.570227299267579,0.669061034282874,0.503456544914913,0.839905737548494
"CELE_C04E12.5",15.5382929009058,-0.0521328779399844,1.42320665298331,-0.0366305749278953,0.970779564616376,0.993689606249941
"CELE_C04E12.4",170.139430101445,-0.498097322370037,0.548346132466284,-0.908362971632088,0.363686482376691,0.765486622826305
"CELE_C04E12.2",602.182105236032,0.546264050196544,0.363853101493036,1.50133130088764,0.133269892958301,0.572860330579383
"CELE_C04E12.8",1.34237183958145,-0.649489958395845,3.68980355152631,-0.176022909980446,0.860275943895341,NA
"CELE_C04E12.10",3.1104110967314,2.69224671231696,2.98093449527755,0.903155274489279,0.366443491388712,NA
"CELE_C04E12.1",0.619265328043676,-2.66069867353187,3.70856460669358,-0.717447032938182,0.473098307644108,NA
"CELE_C04E12.11",54.3736396157102,0.0866767501007929,0.749359839440097,0.115667728024437,0.907915883840967,0.979556165829542
"CELE_C04E12.12",123.458953446025,0.156342451124732,0.394654125097837,0.396150556100164,0.691993964222898,0.914003317491045
"CELE_T20D4.13",22.3201416763156,1.72066853584797,1.24891856582292,1.37772676532693,0.16828766439005,0.615819543437059
"CELE_T20D4.15",114.718678590517,-0.139043835121534,0.49932753168226,-0.278462184236242,0.780657590076902,0.943240011835787
"CELE_T20D4.17",18.4290184366649,0.336811874522508,1.11259026730951,0.302727683693471,0.76209739860532,0.935603460634583
"CELE_T20D4.12",534.83458876001,0.158480290003834,0.386988646008965,0.409521808038169,0.682156766006107,0.911619869427487
"CELE_T20D4.11",1399.81912209791,0.123187740245359,0.323495701237716,0.38080178430203,0.703350335165726,0.918075098410838
"CELE_T20D4.10",627.176964745965,-0.31115713018265,0.277635039744809,-1.12074156946707,0.262397882163598,0.699752983632632
"CELE_T20D4.20",42.8467789154941,0.642467161804142,0.812236234773884,0.790985595444405,0.428952397257633,0.804138021528526
"CELE_T20D4.9",34.5262202839983,-0.993750265194662,0.788871878469023,-1.25971059726866,0.207773781092606,0.656481582929342
"CELE_T20D4.8",7.97474453974578,-0.627342080591606,1.64250895583887,-0.381941345501649,0.702504871646407,0.917855435187848
"CELE_T20D4.7",54.8242879158161,-0.217854521257004,0.716135558894571,-0.304208495935162,0.760969052572382,0.93546545447965
"CELE_T20D4.6",248.235154538832,0.206359479883084,0.407150079668814,0.506838854240042,0.612267891645301,0.888479766938104
"CELE_T20D4.5",59.6942743947767,0.618089108935682,0.882543464498895,0.700349766100903,0.483708899506885,0.832641437201233
"CELE_T20D4.3",140.150432708574,-0.264104559587253,0.720966214806476,-0.366320299291895,0.714126084101439,0.921091344555472
"CELE_T20D4.2",1.2314615702416,4.72825530084524,3.72259751199995,1.27014948180766,0.204031388636098,NA
"CELE_T20D4.1",1.41653609946502,4.58390890688808,3.72397710294877,1.23091758627044,0.218353689432599,NA
"CELE_F27E11.3",120.146372008521,-0.00928878670919587,0.543468885669376,-0.0170916623823922,0.986363490397253,0.996686167243669
"CELE_F27E11.2",28.7837753315896,0.309784837963833,0.708819428639414,0.437043378676101,0.662079889115806,0.907338360189573
"CELE_F27E11.1",23.6158698847132,-0.825898203451931,0.730151828948293,-1.13113214362765,0.25799947699411,0.696937318050829
"CELE_C02A12.1",155.365323802944,0.343035640581192,0.385432208686716,0.890002529238587,0.373464527989065,0.772698094473045
"CELE_C02A12.3",0.647012711141474,0,3.81692887974411,0,1,NA
"CELE_C02A12.4",3183.48054330343,0.999700471823587,0.336489836526933,2.97096780735477,0.00296862897457249,0.139855333040494
"CELE_C02A12.6",0.908597925263337,-3.20543009016725,3.69901059846651,-0.866564181107272,0.386180846339614,NA
"CELE_C07G3.15",4.23418227245449,-0.778985214906056,2.94903108542226,-0.264149543474383,0.791664688990618,NA
"CELE_C07G3.8",8.64495389521337,0.848071878134839,1.90630969766845,0.444876233474598,0.656409198830259,0.905347315921717
"CELE_C07G3.10",24.6305311303717,1.1288394308188,0.661466394323308,1.70657109795218,0.0879018009625413,0.511845886513106
"CELE_C07G3.9",362.118614349205,0.268977731132516,0.291199789543084,0.923687931074965,0.355648817567174,0.761017222349345
